src,hyp,label,mis_score
"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.","Some of the road was broken, the road was interrupted, and the road was interrupted.",Not Hallucination,0.1722478717565536
"The capital of Moldova is Chişinău. The local language is Romanian, but Russian is widely used.","The capital of Moldova is Kishinev. The language of the people is romanian, but the language of the people is romanian.",Not Hallucination,0.2882370054721832
The Iraq Study Group presented its report at 12.00 GMT today.,The Speaker of the U.S. Congress called an emergency meeting of the U.S. Congress at 10:00 a.m. The Speaker of the U.S. Congress called an emergency meeting of the U.S. Congress at 10:00 a.m.,Not Hallucination,0.1739789843559265
Vatican City uses Italian in its legislation and official communications.,The Vatican encourages Italians to speak the language of the country in which they live and work.,Not Hallucination,0.1032506301999092
"A doctor who worked at Children's Hospital of Pittsburgh, Pennsylvania will be charged with aggravated murder after her mother was found dead in the trunk of her car Wednesday, authorities in Ohio say.",The Texas Department of Public Safety is investigating an officer-involved accident that occurred after an officer was found dead in his car on May 15.,Not Hallucination,0.0351996608078479
"He referred to the rumors as ""political chatter and silliness"".","He called the news ""political babble and nonsense.",Not Hallucination,0.3600374460220337
Check that the bus you are thinking of taking goes into Hebron and not just to the nearby Jewish settlement of Kiryat Arba.,Make sure that the bus you are going to go to is not just going to the nearby West Bank village of Kiryat Arba.,Not Hallucination,0.464873343706131
Sort of like rolling a heavy cart up a hill. Splitting the nucleus up again then releases some of that energy.,"Rolling a huge wagon up a huge tree. When you break the atoms, you get a lot of atoms.",Not Hallucination,0.0576841495931148
People may not anticipate that patience and understanding are also necessary for travellers returning home.,Don’t expect travelers to be patient or understanding.,Not Hallucination,0.2237552553415298
"Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.","With the invention of the new method of drafting, the tablet has been abandoned and is used only for the most menial of tasks.",Not Hallucination,0.0409309305250644
Some atoms have unstable nuclei which means that they tend to break apart with little or no nudging.,"Some atoms have unstable cores, meaning they are prone to fragmentation even when they are not.",Not Hallucination,0.3261454999446869
Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,The most commonly found in the northern half of the country between May and August. They can be found in the northern half of the country between May and August.,Not Hallucination,0.4488436579704284
Stirrups are supports for the rider's feet that hang down on either side of the saddle.,Stirrups are attachments that attach to the rider’s boots and attach to the horse’s side.,Not Hallucination,0.092804230749607
Murray lost the first set in a tie break after both men held each and every serve in the set.,The match was interrupted after both men had won all the rounds.,Not Hallucination,0.068015769124031
"While visiting the monasteries, women are required to wear skirts covering the knees and have their shoulders covered, too.","When I go to the monastery, I wear a dress that covers my knees and a dress that covers my elbows.",Not Hallucination,0.1335055977106094
"Buses depart the inter-district bus station (across the river) throughout the day, though most, especially those heading to the east and Jakar/Bumthang leave between 06:30 and 07:30.","The buses of the suburban bus stop (across the river) are available all day long, but most of them go to the East or West in the middle of the road between 06:30 and 07:30.",Not Hallucination,0.3882795572280884
"Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.","The representatives of the parties could be sent to see the results of the events. The counting of the results was done by the public in the middle of the road, with the help of a lot of people.",Not Hallucination,0.3709961771965027
