src,hyp,label,mis_score
You sound funny.,You sound like a clown.,Hallucination,0.27077463269233704
The Commission communication is a good one.,"Good one, Commission communicates well.",Not Hallucination,0.9582598805427551
But I've got a plan.,Plan I have a plan.,Not Hallucination,0.9288754463195801
We cannot have double standards when differences between fact and fiction reach such a high level.,We don't have double standards.,Hallucination,0.3341045379638672
"Another time, maybe.","Another time, maybe, I'll be able to get some sleep.",Hallucination,0.4008859395980835
"$40,000.",Forty thousand dollars. Forty thousand dollars.,Not Hallucination,0.9334489703178406
There are also numerous regional governments and local government.,There are also governments in regional governments.,Not Hallucination,0.8128492832183838
Because I'm black.,"Black, because I'm black.",Not Hallucination,0.8704422116279602
I'm not your mother.,I don't have to be your mother.,Hallucination,0.3026428818702698
It wasn't funny.,It didn't make me laugh.,Not Hallucination,0.9470916986465454
What's the secret?,What is the secret?,Not Hallucination,0.9278427958488464
Is that what you want me to say?,"Here is what you want me to say,",Hallucination,0.17343860864639282
What day is it?,What day is it? What day is it?,Not Hallucination,0.9028183221817017
Something must've happened.,Something must have happened.,Not Hallucination,0.9756639003753662
How'd you get my number?,How did you get my number?,Not Hallucination,0.9486356973648071
A month.,"A month, and I'll be back.",Hallucination,0.5906222462654114
"We can see that, because they are not here this evening.",They are not here this evening.,Not Hallucination,0.8892033100128174
I understand that the answer is No.,Answer is No.,Not Hallucination,0.8933160901069641
"However, we would question whether the European Union is the appropriate authority to take decisions on many of the issues involved.",Questioning the European Union's ability to take decisions on many of the issues in question.,Not Hallucination,0.9482664465904236
We've been expecting you.,We were expecting you.,Not Hallucination,0.9512738585472107
Please remain with this question.,Please stay with this question.,Not Hallucination,0.9660907983779907
It's Amy.,"Amy, it's Amy.",Not Hallucination,0.9265453219413757
It's what they do.,They do that.,Not Hallucination,0.8721255660057068
I must also highlight Amendment No 53 which concerns the recycling or recovery percentages.,The recycling or recovery percentages concern Amendment No.53.,Not Hallucination,0.8281506299972534
Otherwise this would not make sense.,This would make no sense otherwise.,Not Hallucination,0.9700006246566772
I want my mom.,I want my mom to be able to travel.,Hallucination,0.25256285071372986
I'm lost without you here,I'm lost.,Hallucination,0.5998652577400208
We've been waiting on you.,We were waiting for you.,Not Hallucination,0.9349949359893799
It is premature to expect to see an immediate and fully fledged economic and social union after five weeks.,Union is premature to expect that economic and social union will be fully fledged after five weeks.,Not Hallucination,0.9522327780723572
"Mr President, there has been considerable progress made with regard to the internal market for medicinal products.",There has been some progress in the internal market for medicinal products.,Not Hallucination,0.9076342582702637
The European Union is in a position to promote and develop cooperation and information networks at all levels.,Information networks and cooperation on all levels are promoted by the European Union.,Not Hallucination,0.9371455311775208
The proper use of this information could lead to improved medical care at a lower cost.,Improved care at lower cost by better use of this information.,Not Hallucination,0.9086739420890808
"But, however much political continuity can be guaranteed, we should not raise any false hopes.",We should not raise false hopes.,Not Hallucination,0.8398658037185669
There are two positive points that I would like to mention.,Two things I would like to mention.,Not Hallucination,0.8306827545166016
That brings us on to Category 5.,That brings us to Category five.,Not Hallucination,0.9541425704956055
Against the wall.,"Against the wall, there is a sign.",Hallucination,0.14239759743213654
The civilian population are suffering yet again as a result of the destruction caused by this war.,Destruction caused by this war has resulted in the suffering of the civilian population again.,Not Hallucination,0.9732353091239929
Why was the ski-lift not shown on those maps?,Maps didn't show the ski lift.,Not Hallucination,0.8871676325798035
"No, it was me.",It was me.,Not Hallucination,0.8895741701126099
Were you looking for me?,"Did you look for me,",Not Hallucination,0.944075345993042
It's Serge?,Here is Serge.,Hallucination,0.321912556886673
It always has been.,It always has been so.,Not Hallucination,0.9521912932395935
Why isn't it working?,Why it doesn't work?,Not Hallucination,0.946435809135437
Will he make it?,Will he make it happen?,Not Hallucination,0.9492275714874268
"First of all, I must compliment Mr Florenz on his good work.","First of all, Mr Florenz must be congratulated for his good work.",Not Hallucination,0.9467729330062866
How long have you been doing this?,How long have you been doing this? How long have you been doing this for long time? How long have you been doing this for long time?,Not Hallucination,0.9171721935272217
Those are the principles at which we should be looking in our deliberations over the next two days.,We should base our decisions on these principles in the next two days.,Not Hallucination,0.9296137690544128
How'd you find it?,How you find it?,Not Hallucination,0.9028935432434082
I hope that the solidarity that was shown in the Committee on Transport and Tourism will still be there tomorrow during the vote.,The solidarity that was shown by the Committee on Transport and Tourism will still be there tomorrow when they will vote tomorrow.,Not Hallucination,0.9544211626052856
The Member States of the European Union are democratic societies where women and men have equal rights.,Women and men in the European Union have equal rights.,Not Hallucination,0.8684036135673523
You're a quick study.,You are a quick study.,Not Hallucination,0.9710666537284851
You break.,You break it up.,Not Hallucination,0.8624526858329773
"Firstly, there was no power so the coalminers had to be evacuated.",Evacuation of coal miners had to be carried out firstly.,Not Hallucination,0.8476773500442505
The Administration now has to prove that it can deliver.,Administration now must prove that she can deliver.,Not Hallucination,0.8352512717247009
I should like to outline this for you briefly.,"Briefly, I should outline this for you in brief.",Not Hallucination,0.9131272435188293
We are closely monitoring the matter and should know whether the regime has been modified within the next few weeks.,Within the next few weeks we should know whether the regime has been modified.,Not Hallucination,0.9577844142913818
I am unaware of the reasons behind this situation you describe though I can make an educated guess at them.,I can make an educated guess at what is the reason for this situation you describe.,Not Hallucination,0.9400071501731873
That will be a step forward.,That will be step forward.,Not Hallucination,0.97255939245224
Where's Rebecca?,Where Rebecca?,Not Hallucination,0.8713593482971191
This would also allow us to make considerable administrative savings.,Administrative savings could be made by us.,Not Hallucination,0.8867298364639282
Are you hot?,"Are you hot, man?",Hallucination,0.5155797004699707
The aim of the report is praiseworthy.,Report aim is praisworthy.,Not Hallucination,0.9553965330123901
"So, it is true.",That's true.,Not Hallucination,0.9363304376602173
